año,trimestre,provincia,banda ancha fija,dial up,total_conexion,accesos por cada 100 hogares,accesos por cada 100 hab,adsl,cablemodem,fibra óptica,wireless,otros Mbps,hasta 512 kbps,+ 512 kbps - 1 mbps,+ 1 mbps - 6 mbps,+ 6 mbps - 10 mbps,+ 10 mbps - 20 mbps,+ 20 mbps - 30 mbps,+ 30 mbps,otros,total suma Mbps
2019,3,Catamarca,32.391,9.0,32.400,"30,88 ","7,86 ",24.349 ,5.543 ,13 ,244.0,2.251,34.0,43.0,14.449,9.285,6.333,72.0,15,2.151,32.382
2019,3,Catamarca,32.391,9.0,32.400,"30,88 ","7,86 ",24.349 ,5.543 ,13 ,244.0,2.251,34.0,43.0,14.449,9.285,6.333,72.0,15,2.151,32.382
2019,3,Chaco,114.438,13.0,114.451,"35,85 ","9,58 ",50.416 ,49.156 ,8.063 ,5.224,1.592,69.0,1.216,32.764,28.198,13.336,12.987,16.740,6.917,112.227
2019,3,Chaco,114.438,13.0,114.451,"35,85 ","9,58 ",50.416 ,49.156 ,8.063 ,5.224,1.592,69.0,1.216,32.764,28.198,13.336,12.987,16.740,6.917,112.227
2019,3,Chubut,87.481,1.524,89.005,"47,57 ","14,58 ",37.298 ,27.090 ,1.917 ,15.149,7.551,74.0,840.0,62.680,13.033,7.171,1.24,614,4.5,90.152
2019,3,Chubut,87.481,1.524,89.005,"47,57 ","14,58 ",37.298 ,27.090 ,1.917 ,15.149,7.551,74.0,840.0,62.680,13.033,7.171,1.24,614,4.5,90.152
2019,3,Corrientes,112.749,10.0,112.759,"38,49 ","10,13 ",53.344 ,50.230 ,1.888 ,2.458,4.839,10.0,597.0,42.231,29.628,10.348,10.388,12.674,4.78,110.656
2019,3,Corrientes,112.749,10.0,112.759,"38,49 ","10,13 ",53.344 ,50.230 ,1.888 ,2.458,4.839,10.0,597.0,42.231,29.628,10.348,10.388,12.674,4.78,110.656
2019,3,Córdoba,782.946,107.0,783.053,"68,59 ","21,00 ",307.780 ,399.231 ,30.064 ,37.277,8.701,83.0,5.824,240.151,106.651,118.486,146.247,157.546,7.353,782.341
2019,3,Córdoba,782.946,107.0,783.053,"68,59 ","21,00 ",307.780 ,399.231 ,30.064 ,37.277,8.701,83.0,5.824,240.151,106.651,118.486,146.247,157.546,7.353,782.341
2019,3,Entre Ríos,238.057,45.0,238.102,"57,90 ","17,31 ",94.947 ,96.305 ,12.888 ,18.53,15.432,19.0,4.446,99.656,56.161,17.064,21.216,22.645,15.107,236.314
2019,3,Entre Ríos,238.057,45.0,238.102,"57,90 ","17,31 ",94.947 ,96.305 ,12.888 ,18.53,15.432,19.0,4.446,99.656,56.161,17.064,21.216,22.645,15.107,236.314
2019,3,Formosa,46.066,0.0,46.066,"30,11 ","7,66 ",21.777 ,8.359 ,1.476 ,14.292,162.0,1.11,349.0,24.943,6.049,7.117,2.262,4.443,100.0,46.373
2019,3,Formosa,46.066,0.0,46.066,"30,11 ","7,66 ",21.777 ,8.359 ,1.476 ,14.292,162.0,1.11,349.0,24.943,6.049,7.117,2.262,4.443,100.0,46.373
2019,3,Jujuy,86.575,1.0,86.576,"44,32 ","11,33 ",33.110 ,35.742 ,274 ,812.0,16.638,27.0,885.0,31.722,9.24,26.835,56.0,3.671,16.545,88.981
2019,3,Jujuy,86.575,1.0,86.576,"44,32 ","11,33 ",33.110 ,35.742 ,274 ,812.0,16.638,27.0,885.0,31.722,9.24,26.835,56.0,3.671,16.545,88.981
2019,3,La Pampa,90.559,269.0,90.828,"77,45 ","25,52 ",19.469 ,52.941 ,4.994 ,11.462,1.962,237.0,3.289,75.849,5.922,1.611,1.359,941,1.618,90.826
2019,3,La Pampa,90.559,269.0,90.828,"77,45 ","25,52 ",19.469 ,52.941 ,4.994 ,11.462,1.962,237.0,3.289,75.849,5.922,1.611,1.359,941,1.618,90.826
2019,3,La Rioja,49.659,18.0,49.677,"47,94 ","12,76 ",14.390 ,34.984 ,11 ,251.0,41.0,9.0,10.0,38.657,4.786,4.887,22.0,1.307,0.0,49.678
2019,3,La Rioja,49.659,18.0,49.677,"47,94 ","12,76 ",14.390 ,34.984 ,11 ,251.0,41.0,9.0,10.0,38.657,4.786,4.887,22.0,1.307,0.0,49.678
2019,3,Mendoza,223.015,1.322,224.337,"40,74 ","11,37 ",148.640 ,54.312 ,6.865 ,12.975,1.545,21.0,1.269,206.821,2.958,10.093,1.263,349,0.0,222.774
2019,3,Mendoza,223.015,1.322,224.337,"40,74 ","11,37 ",148.640 ,54.312 ,6.865 ,12.975,1.545,21.0,1.269,206.821,2.958,10.093,1.263,349,0.0,222.774
2019,3,Misiones,133.883,0.0,133.883,"39,33 ","10,71 ",54.493 ,65.872 ,829 ,419.0,12.27,47.0,1.928,43.530,29.375,11.256,16.107,16.650,12.206,131.099
2019,3,Misiones,133.883,0.0,133.883,"39,33 ","10,71 ",54.493 ,65.872 ,829 ,419.0,12.27,47.0,1.928,43.530,29.375,11.256,16.107,16.650,12.206,131.099
2019,3,Neuquén,123.435,1.986,125.421,"64,14 ","19,09 ",43.347 ,60.484 ,5.560 ,13.512,2.518,45.0,2.258,62.909,4.586,9.597,16.923,28.458,122.0,124.898
2019,3,Neuquén,123.435,1.986,125.421,"64,14 ","19,09 ",43.347 ,60.484 ,5.560 ,13.512,2.518,45.0,2.258,62.909,4.586,9.597,16.923,28.458,122.0,124.898
2019,3,Río Negro,143.391,904.0,144.295,"63,42 ","19,51 ",67.478 ,37.425 ,9.739 ,10.806,18.847,47.0,1.234,87.435,2.348,9.779,10.176,15.505,17.719,144.243
2019,3,Río Negro,143.391,904.0,144.295,"63,42 ","19,51 ",67.478 ,37.425 ,9.739 ,10.806,18.847,47.0,1.234,87.435,2.348,9.779,10.176,15.505,17.719,144.243
2019,3,Salta,151.834,1.0,151.835,"44,48 ","10,77 ",65.799 ,74.329 ,733 ,1.58,9.394,49.0,900.0,43.160,62.23,14.309,11.418,12.357,7.515,151.938
2019,3,Salta,151.834,1.0,151.835,"44,48 ","10,77 ",65.799 ,74.329 ,733 ,1.58,9.394,49.0,900.0,43.160,62.23,14.309,11.418,12.357,7.515,151.938
2019,3,San Juan,72.535,563.0,73.098,"37,06 ","9,44 ",51.670 ,7.425 ,1.227 ,7.241,5.535,22.0,171.0,68.315,2.245,1.267,41.0,128,4.779,76.968
2019,3,San Juan,72.535,563.0,73.098,"37,06 ","9,44 ",51.670 ,7.425 ,1.227 ,7.241,5.535,22.0,171.0,68.315,2.245,1.267,41.0,128,4.779,76.968
2019,3,San Luis,122.409,291.0,122.700,"85,23 ","24,39 ",13.037 ,10.561 ,350 ,62.286,36.466,57.0,100.0,18.643,5.113,467.0,62.242,5,36.075,122.702
2019,3,San Luis,122.409,291.0,122.700,"85,23 ","24,39 ",13.037 ,10.561 ,350 ,62.286,36.466,57.0,100.0,18.643,5.113,467.0,62.242,5,36.075,122.702
2019,3,Santa Cruz,37.642,328.0,37.970,"35,63 ","10,60 ",10.663 ,17.056 ,969 ,6.544,2.738,28.0,84.0,31.612,4.472,1.203,27.0,4,0.0,37.430
2019,3,Santa Cruz,37.642,328.0,37.970,"35,63 ","10,60 ",10.663 ,17.056 ,969 ,6.544,2.738,28.0,84.0,31.612,4.472,1.203,27.0,4,0.0,37.430
2019,3,Santa Fe,760.706,228.0,760.934,"68,87 ","21,66 ",319.396 ,377.171 ,18.690 ,24.269,21.408,640.0,8.184,242.454,193.286,107.068,84.325,97.082,19.537,752.576
2019,3,Santa Fe,760.706,228.0,760.934,"68,87 ","21,66 ",319.396 ,377.171 ,18.690 ,24.269,21.408,640.0,8.184,242.454,193.286,107.068,84.325,97.082,19.537,752.576
2019,3,Santiago Del Estero,133.130,2.0,133.132,"55,30 ","13,73 ",24.556 ,71.198 ,219 ,2.759,34.4,39.0,1.832,35.554,55.172,3.612,86.0,1.836,34.501,132.632
2019,3,Santiago Del Estero,133.130,2.0,133.132,"55,30 ","13,73 ",24.556 ,71.198 ,219 ,2.759,34.4,39.0,1.832,35.554,55.172,3.612,86.0,1.836,34.501,132.632
2019,3,Tierra Del Fuego,48.043,544.0,48.587,"96,46 ","28,60 ",19.790 ,26.659 ,651 ,0.0,1.487,6.0,14.0,32.133,4.692,1.756,82.0,226,9.648,48.557
2019,3,Tierra Del Fuego,48.043,544.0,48.587,"96,46 ","28,60 ",19.790 ,26.659 ,651 ,0.0,1.487,6.0,14.0,32.133,4.692,1.756,82.0,226,9.648,48.557
2019,3,Tucumán,164.099,32.0,164.131,"39,49 ","9,78 ",150.918 ,12.089 ,116 ,684.0,324.0,16.0,110.0,71.043,47.693,24.354,843.0,20.385,0.0,164.444
2019,3,Tucumán,164.099,32.0,164.131,"39,49 ","9,78 ",150.918 ,12.089 ,116 ,684.0,324.0,16.0,110.0,71.043,47.693,24.354,843.0,20.385,0.0,164.444
2019,4,Buenos Aires,3.681.120,5.134,3.686.254,"64,25 ","21,14 ",720.011 ,2.191.672 ,669.194 ,87.111,18.266,33.489,27.537,1.177.446,262.297,247.106,452.57,1.465.133,20.676,3.686.254
2019,4,Buenos Aires,3.681.120,5.134,3.686.254,"64,25 ","21,14 ",720.011 ,2.191.672 ,669.194 ,87.111,18.266,33.489,27.537,1.177.446,262.297,247.106,452.57,1.465.133,20.676,3.686.254
2019,4,Capital Federal,1.356.695,1.41,1.358.105,"106,25 ","44,19 ",196.938 ,1.093.143 ,35.534 ,3.914,28.576,307.0,15.0,177.098,110.218,110.852,205.81,753.805,0.0,1.358.105
2019,4,Capital Federal,1.356.695,1.41,1.358.105,"106,25 ","44,19 ",196.938 ,1.093.143 ,35.534 ,3.914,28.576,307.0,15.0,177.098,110.218,110.852,205.81,753.805,0.0,1.358.105
2019,4,Catamarca,38.310,1.0,38.311,"36,44 ","9,27 ",22.999 ,3.318 ,9.506 ,261.0,2.227,63.0,0.0,9.945,7.619,9.305,804.0,7.477,3.098,38.311
2019,4,Catamarca,38.310,1.0,38.311,"36,44 ","9,27 ",22.999 ,3.318 ,9.506 ,261.0,2.227,63.0,0.0,9.945,7.619,9.305,804.0,7.477,3.098,38.311
2019,4,Chaco,117.900,3.0,117.903,"36,84 ","9,85 ",48.661 ,53.602 ,8.831 ,5.229,1.58,83.0,0.0,25.899,18.959,30.902,13.516,21.556,6.988,117.903
2019,4,Chaco,117.900,3.0,117.903,"36,84 ","9,85 ",48.661 ,53.602 ,8.831 ,5.229,1.58,83.0,0.0,25.899,18.959,30.902,13.516,21.556,6.988,117.903
2019,4,Chubut,95.292,810.0,96.102,"51,15 ","15,68 ",47.045 ,26.977 ,1.324 ,15.267,5.489,158.0,4.0,69.405,12.945,7.615,1.24,614,4.121,96.102
2019,4,Chubut,95.292,810.0,96.102,"51,15 ","15,68 ",47.045 ,26.977 ,1.324 ,15.267,5.489,158.0,4.0,69.405,12.945,7.615,1.24,614,4.121,96.102
2019,4,Corrientes,113.831,3.0,113.834,"38,77 ","10,21 ",52.525 ,51.845 ,2.002 ,2.458,5.004,72.0,0.0,35.055,20.62,27.367,9.981,15.744,4.995,113.834
2019,4,Corrientes,113.831,3.0,113.834,"38,77 ","10,21 ",52.525 ,51.845 ,2.002 ,2.458,5.004,72.0,0.0,35.055,20.62,27.367,9.981,15.744,4.995,113.834
2019,4,Córdoba,806.633,55.0,806.688,"70,48 ","21,58 ",296.872 ,410.038 ,53.335 ,37.75,8.693,142.0,0.0,232.781,118.232,109.33,114.111,221.742,10.35,806.688
2019,4,Córdoba,806.633,55.0,806.688,"70,48 ","21,58 ",296.872 ,410.038 ,53.335 ,37.75,8.693,142.0,0.0,232.781,118.232,109.33,114.111,221.742,10.35,806.688
2019,4,Entre Ríos,239.017,13.0,239.030,"57,99 ","17,34 ",92.981 ,99.206 ,12.875 ,18.561,15.407,47.0,0.0,88.203,44.511,42.962,18.976,30.153,14.178,239.030
2019,4,Entre Ríos,239.017,13.0,239.030,"57,99 ","17,34 ",92.981 ,99.206 ,12.875 ,18.561,15.407,47.0,0.0,88.203,44.511,42.962,18.976,30.153,14.178,239.030
2019,4,Formosa,46.711,0.0,46.711,"30,47 ","7,76 ",21.567 ,8.684 ,1.760 ,14.531,169.0,1.127,191.0,24.606,6.319,6.788,1.766,5.671,243.0,46.711
2019,4,Formosa,46.711,0.0,46.711,"30,47 ","7,76 ",21.567 ,8.684 ,1.760 ,14.531,169.0,1.127,191.0,24.606,6.319,6.788,1.766,5.671,243.0,46.711
2019,4,Jujuy,88.881,0.0,88.881,"45,38 ","11,60 ",32.949 ,37.604 ,873 ,814.0,16.641,55.0,0.0,32.920,9.632,26.764,102.0,5.286,14.122,88.881
2019,4,Jujuy,88.881,0.0,88.881,"45,38 ","11,60 ",32.949 ,37.604 ,873 ,814.0,16.641,55.0,0.0,32.920,9.632,26.764,102.0,5.286,14.122,88.881
2019,4,La Pampa,90.280,119.0,90.399,"76,92 ","25,34 ",15.457 ,56.854 ,4.942 ,11.341,1.805,293.0,313.0,76.747,6.9,1.951,1.287,1.342,1.566,90.399
2019,4,La Pampa,90.280,119.0,90.399,"76,92 ","25,34 ",15.457 ,56.854 ,4.942 ,11.341,1.805,293.0,313.0,76.747,6.9,1.951,1.287,1.342,1.566,90.399
2019,4,La Rioja,48.999,3.0,49.002,"47,14 ","12,55 ",13.738 ,34.984 ,0 ,251.0,29.0,21.0,0.0,37.846,5.045,4.763,22.0,1.305,0.0,49.002
2019,4,La Rioja,48.999,3.0,49.002,"47,14 ","12,55 ",13.738 ,34.984 ,0 ,251.0,29.0,21.0,0.0,37.846,5.045,4.763,22.0,1.305,0.0,49.002
2019,4,Mendoza,185.157,623.0,185.780,"33,65 ","9,39 ",96.678 ,49.711 ,24.989 ,13.672,730.0,746.0,9.0,145.139,12.955,15.237,2.165,2.628,6.901,185.780
2019,4,Mendoza,185.157,623.0,185.780,"33,65 ","9,39 ",96.678 ,49.711 ,24.989 ,13.672,730.0,746.0,9.0,145.139,12.955,15.237,2.165,2.628,6.901,185.780
2019,4,Misiones,135.813,0.0,135.813,"39,79 ","10,84 ",53.116 ,69.676 ,847 ,441.0,11.733,71.0,0.0,39.664,20.84,27.305,15.626,20.799,11.508,135.813
2019,4,Misiones,135.813,0.0,135.813,"39,79 ","10,84 ",53.116 ,69.676 ,847 ,441.0,11.733,71.0,0.0,39.664,20.84,27.305,15.626,20.799,11.508,135.813
2019,4,Neuquén,116.069,376.0,116.445,"59,36 ","17,67 ",29.826 ,60.970 ,10.549 ,14.246,854.0,218.0,1.0,57.370,4.439,7.357,12.059,35.001,0.0,116.445
2019,4,Neuquén,116.069,376.0,116.445,"59,36 ","17,67 ",29.826 ,60.970 ,10.549 ,14.246,854.0,218.0,1.0,57.370,4.439,7.357,12.059,35.001,0.0,116.445
2019,4,Río Negro,126.636,504.0,127.140,"55,71 ","17,13 ",49.747 ,37.933 ,9.658 ,11.437,18.365,114.0,0.0,71.847,2.797,8.558,6.968,19.837,17.019,127.140
2019,4,Río Negro,126.636,504.0,127.140,"55,71 ","17,13 ",49.747 ,37.933 ,9.658 ,11.437,18.365,114.0,0.0,71.847,2.797,8.558,6.968,19.837,17.019,127.140
2019,4,Salta,172.443,2.0,172.445,"50,35 ","12,20 ",63.272 ,76.062 ,21.865 ,3.04,8.206,149.0,1.0,42.159,67.656,15.369,14.17,25.821,7.12,172.445
2019,4,Salta,172.443,2.0,172.445,"50,35 ","12,20 ",63.272 ,76.062 ,21.865 ,3.04,8.206,149.0,1.0,42.159,67.656,15.369,14.17,25.821,7.12,172.445
2019,4,San Juan,64.715,259.0,64.974,"32,85 ","8,37 ",41.360 ,6.338 ,4.931 ,7.241,5.104,48.0,1.0,60.626,1.594,1.292,40.0,127,1.246,64.974
2019,4,San Juan,64.715,259.0,64.974,"32,85 ","8,37 ",41.360 ,6.338 ,4.931 ,7.241,5.104,48.0,1.0,60.626,1.594,1.292,40.0,127,1.246,64.974
2019,4,San Luis,108.053,148.0,108.201,"74,92 ","21,44 ",8.569 ,8.027 ,6 ,55.266,36.333,105.0,0.0,11.901,4.164,525.0,55.216,3,36.287,108.201
2019,4,San Luis,108.053,148.0,108.201,"74,92 ","21,44 ",8.569 ,8.027 ,6 ,55.266,36.333,105.0,0.0,11.901,4.164,525.0,55.216,3,36.287,108.201
2019,4,Santa Cruz,39.170,200.0,39.370,"36,71 ","10,92 ",13.264 ,15.899 ,1.036 ,6.8,2.371,67.0,0.0,32.368,4.346,2.224,7.0,8,350.0,39.370
2019,4,Santa Cruz,39.170,200.0,39.370,"36,71 ","10,92 ",13.264 ,15.899 ,1.036 ,6.8,2.371,67.0,0.0,32.368,4.346,2.224,7.0,8,350.0,39.370
2019,4,Santa Fe,769.019,150.0,769.169,"69,48 ","21,85 ",312.072 ,382.254 ,27.464 ,26.978,20.401,698.0,0.0,230.234,190.664,113.527,70.998,135.576,27.472,769.169
2019,4,Santa Fe,769.019,150.0,769.169,"69,48 ","21,85 ",312.072 ,382.254 ,27.464 ,26.978,20.401,698.0,0.0,230.234,190.664,113.527,70.998,135.576,27.472,769.169
2019,4,Santiago Del Estero,103.587,1.0,103.588,"42,92 ","10,65 ",24.682 ,71.239 ,200 ,2.81,4.657,133.0,908.0,34.911,56.309,3.756,105.0,2.449,5.017,103.588
2019,4,Santiago Del Estero,103.587,1.0,103.588,"42,92 ","10,65 ",24.682 ,71.239 ,200 ,2.81,4.657,133.0,908.0,34.911,56.309,3.756,105.0,2.449,5.017,103.588
2019,4,Tierra Del Fuego,40.101,291.0,40.392,"79,70 ","23,63 ",13.261 ,26.821 ,0 ,0.0,310.0,11.0,0.0,23.593,5.05,1.848,139.0,1.962,7.789,40.392
2019,4,Tierra Del Fuego,40.101,291.0,40.392,"79,70 ","23,63 ",13.261 ,26.821 ,0 ,0.0,310.0,11.0,0.0,23.593,5.05,1.848,139.0,1.962,7.789,40.392
2019,4,Tucumán,198.621,23.0,198.644,"47,65 ","11,80 ",146.985 ,11.012 ,39.574 ,725.0,348.0,55.0,0.0,54.544,52.017,28.916,6.405,56.707,0.0,198.644
2019,4,Tucumán,198.621,23.0,198.644,"47,65 ","11,80 ",146.985 ,11.012 ,39.574 ,725.0,348.0,55.0,0.0,54.544,52.017,28.916,6.405,56.707,0.0,198.644
2020,1,Buenos Aires,3.702.985,5.066,3.708.051,"64,33 ","21,21 ",673.237 ,2.210.349 ,720.688 ,85.443,18.334,38.215,36.802,1.122.034,236.421,247.977,205.78,1.802.583,28.935,3.718.747
2020,1,Buenos Aires,3.702.985,5.066,3.708.051,"64,33 ","21,21 ",673.237 ,2.210.349 ,720.688 ,85.443,18.334,38.215,36.802,1.122.034,236.421,247.977,205.78,1.802.583,28.935,3.718.747
2020,1,Capital Federal,1.352.104,1.39,1.353.494,"105,98 ","44,02 ",184.494 ,1.097.635 ,38.898 ,3.911,28.556,264.0,312.0,169.651,102.254,89.665,85.899,906.009,0.0,1.354.054
2020,1,Capital Federal,1.352.104,1.39,1.353.494,"105,98 ","44,02 ",184.494 ,1.097.635 ,38.898 ,3.911,28.556,264.0,312.0,169.651,102.254,89.665,85.899,906.009,0.0,1.354.054
2020,1,Catamarca,39.634,1.0,39.635,"37,62 ","9,57 ",21.945 ,3.146 ,12.056 ,261.0,2.227,63.0,0.0,8.838,7.543,9.558,408.0,10.299,2.151,38.860
2020,1,Catamarca,39.634,1.0,39.635,"37,62 ","9,57 ",21.945 ,3.146 ,12.056 ,261.0,2.227,63.0,0.0,8.838,7.543,9.558,408.0,10.299,2.151,38.860
2020,1,Chaco,120.274,3.0,120.277,"37,48 ","10,02 ",46.356 ,54.144 ,11.958 ,6.239,1.58,308.0,928.0,23.291,19.976,29.851,10.416,28.539,6.917,120.226
2020,1,Chaco,120.274,3.0,120.277,"37,48 ","10,02 ",46.356 ,54.144 ,11.958 ,6.239,1.58,308.0,928.0,23.291,19.976,29.851,10.416,28.539,6.917,120.226
2020,1,Chubut,95.938,800.0,96.738,"51,27 ","15,72 ",45.763 ,27.287 ,1.324 ,16.885,5.479,158.0,109.0,69.586,12.957,7.756,1.24,614,4.5,96.920
2020,1,Chubut,95.938,800.0,96.738,"51,27 ","15,72 ",45.763 ,27.287 ,1.324 ,16.885,5.479,158.0,109.0,69.586,12.957,7.756,1.24,614,4.5,96.920
2020,1,Corrientes,113.967,3.0,113.970,"38,73 ","10,20 ",51.126 ,53.231 ,2.172 ,2.437,5.004,72.0,527.0,33.479,21.382,26.679,7.351,19.467,4.78,113.737
2020,1,Corrientes,113.967,3.0,113.970,"38,73 ","10,20 ",51.126 ,53.231 ,2.172 ,2.437,5.004,72.0,527.0,33.479,21.382,26.679,7.351,19.467,4.78,113.737
2020,1,Córdoba,811.044,55.0,811.099,"70,69 ","21,64 ",286.168 ,406.109 ,68.512 ,41.617,8.693,142.0,5.128,217.229,120.188,95.827,65.733,296.875,9.802,810.924
2020,1,Córdoba,811.044,55.0,811.099,"70,69 ","21,64 ",286.168 ,406.109 ,68.512 ,41.617,8.693,142.0,5.128,217.229,120.188,95.827,65.733,296.875,9.802,810.924
2020,1,Entre Ríos,231.833,13.0,231.846,"56,12 ","16,78 ",90.368 ,95.434 ,13.245 ,18.737,14.062,130.0,4.081,72.280,47.132,41.125,11.988,39.794,13.762,230.292
2020,1,Entre Ríos,231.833,13.0,231.846,"56,12 ","16,78 ",90.368 ,95.434 ,13.245 ,18.737,14.062,130.0,4.081,72.280,47.132,41.125,11.988,39.794,13.762,230.292
2020,1,Formosa,46.434,0.0,46.434,"30,23 ","7,69 ",21.068 ,8.887 ,1.800 ,14.51,169.0,1.127,342.0,23.761,6.5,6.564,964.0,6.918,100.0,46.276
2020,1,Formosa,46.434,0.0,46.434,"30,23 ","7,69 ",21.068 ,8.887 ,1.800 ,14.51,169.0,1.127,342.0,23.761,6.5,6.564,964.0,6.918,100.0,46.276
2020,1,Jujuy,91.665,0.0,91.665,"46,67 ","11,93 ",32.066 ,38.938 ,3.078 ,942.0,16.641,55.0,182.0,33.120,9.979,26.693,166.0,7.349,16.545,94.089
2020,1,Jujuy,91.665,0.0,91.665,"46,67 ","11,93 ",32.066 ,38.938 ,3.078 ,942.0,16.641,55.0,182.0,33.120,9.979,26.693,166.0,7.349,16.545,94.089
2020,1,La Pampa,89.110,116.0,89.226,"75,77 ","24,96 ",8.553 ,53.755 ,13.821 ,11.295,1.802,293.0,811.0,72.740,7.199,3.029,1.342,2.113,1.618,89.145
2020,1,La Pampa,89.110,116.0,89.226,"75,77 ","24,96 ",8.553 ,53.755 ,13.821 ,11.295,1.802,293.0,811.0,72.740,7.199,3.029,1.342,2.113,1.618,89.145
2020,1,La Rioja,48.337,3.0,48.340,"46,35 ","12,34 ",13.076 ,34.984 ,0 ,251.0,29.0,21.0,1.0,37.209,5.158,4.64,22.0,1.294,0.0,48.345
2020,1,La Rioja,48.337,3.0,48.340,"46,35 ","12,34 ",13.076 ,34.984 ,0 ,251.0,29.0,21.0,1.0,37.209,5.158,4.64,22.0,1.294,0.0,48.345
2020,1,Mendoza,182.837,615.0,183.452,"33,14 ","9,25 ",91.955 ,50.251 ,28.059 ,12.465,722.0,58.0,40.0,140.410,12.285,17.489,2.86,3.818,0.0,176.960
2020,1,Mendoza,182.837,615.0,183.452,"33,14 ","9,25 ",91.955 ,50.251 ,28.059 ,12.465,722.0,58.0,40.0,140.410,12.285,17.489,2.86,3.818,0.0,176.960
2020,1,Misiones,133.552,0.0,133.552,"39,02 ","10,63 ",51.458 ,69.452 ,1.220 ,460.0,10.962,71.0,524.0,36.622,21.271,26.433,11.581,26.313,10.885,133.700
2020,1,Misiones,133.552,0.0,133.552,"39,02 ","10,63 ",51.458 ,69.452 ,1.220 ,460.0,10.962,71.0,524.0,36.622,21.271,26.433,11.581,26.313,10.885,133.700
2020,1,Neuquén,121.354,373.0,121.727,"61,85 ","18,41 ",29.305 ,65.951 ,11.031 ,14.711,729.0,218.0,327.0,60.152,5.257,7.123,5.399,43.738,0.0,122.214
2020,1,Neuquén,121.354,373.0,121.727,"61,85 ","18,41 ",29.305 ,65.951 ,11.031 ,14.711,729.0,218.0,327.0,60.152,5.257,7.123,5.399,43.738,0.0,122.214
2020,1,Río Negro,125.699,501.0,126.200,"55,12 ","16,95 ",47.756 ,38.479 ,10.381 ,11.222,18.362,114.0,466.0,69.154,2.93,7.857,3.199,25.488,17.719,126.927
2020,1,Río Negro,125.699,501.0,126.200,"55,12 ","16,95 ",47.756 ,38.479 ,10.381 ,11.222,18.362,114.0,466.0,69.154,2.93,7.857,3.199,25.488,17.719,126.927
2020,1,Salta,170.379,2.0,170.381,"49,60 ","12,01 ",60.426 ,75.593 ,23.025 ,4.125,7.212,129.0,514.0,38.537,63.714,17.991,8.625,34.744,6.441,170.695
2020,1,Salta,170.379,2.0,170.381,"49,60 ","12,01 ",60.426 ,75.593 ,23.025 ,4.125,7.212,129.0,514.0,38.537,63.714,17.991,8.625,34.744,6.441,170.695
2020,1,San Juan,63.975,256.0,64.231,"32,39 ","8,25 ",40.092 ,6.448 ,5.508 ,7.082,5.101,48.0,194.0,59.787,1.594,1.292,40.0,127,4.779,67.861
2020,1,San Juan,63.975,256.0,64.231,"32,39 ","8,25 ",40.092 ,6.448 ,5.508 ,7.082,5.101,48.0,194.0,59.787,1.594,1.292,40.0,127,4.779,67.861
2020,1,San Luis,110.404,148.0,110.552,"76,31 ","21,84 ",8.301 ,7.612 ,5 ,58.301,36.333,105.0,0.0,11.322,4.164,525.0,58.258,5,36.075,110.454
2020,1,San Luis,110.404,148.0,110.552,"76,31 ","21,84 ",8.301 ,7.612 ,5 ,58.301,36.333,105.0,0.0,11.322,4.164,525.0,58.258,5,36.075,110.454
2020,1,Santa Cruz,38.625,197.0,38.822,"35,97 ","10,70 ",12.845 ,15.766 ,1.026 ,6.817,2.368,67.0,11.0,27.447,4.993,5.169,529.0,119,0.0,38.335
2020,1,Santa Cruz,38.625,197.0,38.822,"35,97 ","10,70 ",12.845 ,15.766 ,1.026 ,6.817,2.368,67.0,11.0,27.447,4.993,5.169,529.0,119,0.0,38.335
2020,1,Santa Fe,770.981,137.0,771.118,"69,52 ","21,86 ",302.366 ,383.673 ,35.123 ,30.488,19.468,696.0,2.994,217.553,196.826,104.56,48.448,173.823,17.656,762.556
2020,1,Santa Fe,770.981,137.0,771.118,"69,52 ","21,86 ",302.366 ,383.673 ,35.123 ,30.488,19.468,696.0,2.994,217.553,196.826,104.56,48.448,173.823,17.656,762.556
2020,1,Santiago Del Estero,102.754,1.0,102.755,"42,47 ","10,54 ",24.695 ,70.424 ,200 ,2.779,4.657,133.0,1.779,33.086,56.884,3.737,135.0,2.799,4.501,103.054
2020,1,Santiago Del Estero,102.754,1.0,102.755,"42,47 ","10,54 ",24.695 ,70.424 ,200 ,2.779,4.657,133.0,1.779,33.086,56.884,3.737,135.0,2.799,4.501,103.054
2020,1,Tierra Del Fuego,38.505,289.0,38.794,"76,07 ","22,55 ",12.854 ,25.632 ,0 ,0.0,308.0,11.0,1.0,22.976,5.024,1.834,196.0,518,7.046,37.606
2020,1,Tierra Del Fuego,38.505,289.0,38.794,"76,07 ","22,55 ",12.854 ,25.632 ,0 ,0.0,308.0,11.0,1.0,22.976,5.024,1.834,196.0,518,7.046,37.606
2020,1,Tucumán,200.045,22.0,200.067,"47,85 ","11,85 ",143.184 ,10.494 ,44.687 ,1.355,347.0,52.0,97.0,49.555,50.383,31.096,1.73,67.536,0.0,200.449
2020,1,Tucumán,200.045,22.0,200.067,"47,85 ","11,85 ",143.184 ,10.494 ,44.687 ,1.355,347.0,52.0,97.0,49.555,50.383,31.096,1.73,67.536,0.0,200.449
